NUM;FECHA_CORTE;PERIODO;EMPRESA;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO_DISTRITO;TECNOLOGÍA;SEGMENTO;RANGO_VELOC_BAJADA;VELOC_INFERIOR_KBPS;VELOC_SUPERIOR_EXCLUYENTE_KBPS;CANT_CONEXIONES
139;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;PALLASCA;TAUCA;21511;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
140;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;POMABAMBA;HUAYLLAN;21602;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
141;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;POMABAMBA;PAROBAMBA;21603;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
142;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;POMABAMBA;POMABAMBA;21601;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;7
143;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;POMABAMBA;POMABAMBA;21601;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;3
144;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;POMABAMBA;POMABAMBA;21601;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;27
145;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;POMABAMBA;POMABAMBA;21601;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;2
146;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;RECUAY;CATAC;21702;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;5
147;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;RECUAY;CATAC;21702;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;6
148;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;RECUAY;CATAC;21702;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;41
149;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;RECUAY;RECUAY;21701;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;1
150;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;RECUAY;RECUAY;21701;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;9
151;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;RECUAY;TICAPAMPA;21710;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;3
152;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CACERES DEL PERU;21802;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
153;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Cablemódem;Comercial;8 Mbps <= BW < 16 Mbps;8192;16384;4
154;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Cablemódem;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;4
155;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Cablemódem;Comercial;30 Mbps <= BW < 50 Mbps;30720;51200;13
156;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Cablemódem;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;42
157;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Cablemódem;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;36
158;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Cablemódem;Comercial;BW >= 200 Mbps;204800;N.A.;9
159;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Cablemódem;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;9
160;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Cablemódem;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;321
161;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Cablemódem;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;81
162;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Cablemódem;Residencial;30 Mbps <= BW < 50 Mbps;30720;51200;808
163;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Cablemódem;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;1981
164;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Cablemódem;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;965
165;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Cablemódem;Residencial;BW >= 200 Mbps;204800;N.A.;61
166;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Fibra Óptica;Comercial;30 Mbps <= BW < 50 Mbps;30720;51200;2
167;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;47
168;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Fibra Óptica;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;60
169;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Fibra Óptica;Comercial;BW >= 200 Mbps;204800;N.A.;16
170;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Fibra Óptica;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;6
171;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Fibra Óptica;Residencial;30 Mbps <= BW < 50 Mbps;30720;51200;75
172;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;1602
173;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;1001
174;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Fibra Óptica;Residencial;BW >= 200 Mbps;204800;N.A.;65
175;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Otras Tecnologías;Comercial;8 Mbps <= BW < 16 Mbps;8192;16384;12
176;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;49
177;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;12
178;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;22
179;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;CHIMBOTE;21801;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;413
180;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;COISHCO;21803;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;4
181;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;COISHCO;21803;Fibra Óptica;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;6
182;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;COISHCO;21803;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;346
183;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;COISHCO;21803;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;165
184;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;COISHCO;21803;Fibra Óptica;Residencial;BW >= 200 Mbps;204800;N.A.;42
185;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;COISHCO;21803;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;2
186;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;COISHCO;21803;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;2
187;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;COISHCO;21803;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;3
188;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;COISHCO;21803;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;25
189;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;COISHCO;21803;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;29
190;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;MORO;21805;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;1
191;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;MORO;21805;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;2
192;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;MORO;21805;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;50
193;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NEPEÑA;21806;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;2
194;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NEPEÑA;21806;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;119
195;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NEPEÑA;21806;Otras Tecnologías;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;1
196;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Cablemódem;Comercial;2048 <=  BW < 4096 kbps;2048;4096;4
197;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Cablemódem;Comercial;4 Mbps <= BW < 8 Mbps;4096;8192;2
198;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Cablemódem;Comercial;8 Mbps <= BW < 16 Mbps;8192;16384;5
199;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Cablemódem;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;8
200;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Cablemódem;Comercial;30 Mbps <= BW < 50 Mbps;30720;51200;34
201;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Cablemódem;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;67
202;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Cablemódem;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;80
203;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Cablemódem;Comercial;BW >= 200 Mbps;204800;N.A.;41
204;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Cablemódem;Residencial;2048 <=  BW < 4096 kbps;2048;4096;6
205;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Cablemódem;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;86
206;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Cablemódem;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;743
207;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Cablemódem;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;179
208;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Cablemódem;Residencial;30 Mbps <= BW < 50 Mbps;30720;51200;1557
209;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Cablemódem;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;3476
210;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Cablemódem;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;1916
211;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Cablemódem;Residencial;BW >= 200 Mbps;204800;N.A.;172
212;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;16
213;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Fibra Óptica;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;8
214;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Fibra Óptica;Comercial;BW >= 200 Mbps;204800;N.A.;1
215;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Fibra Óptica;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;10
216;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Fibra Óptica;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;8
217;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Fibra Óptica;Residencial;30 Mbps <= BW < 50 Mbps;30720;51200;108
218;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;798
219;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;458
220;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Fibra Óptica;Residencial;BW >= 200 Mbps;204800;N.A.;30
221;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Otras Tecnologías;Comercial;8 Mbps <= BW < 16 Mbps;8192;16384;6
222;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;12
223;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;10
224;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;3
225;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;30
226;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;255
227;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;SAMANCO;21807;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
228;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;SAMANCO;21807;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;6
229;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;SANTA;21808;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;5
230;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;SANTA;21808;Fibra Óptica;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;5
231;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;SANTA;21808;Fibra Óptica;Comercial;BW >= 200 Mbps;204800;N.A.;5
232;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;SANTA;21808;Fibra Óptica;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;2
233;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;SANTA;21808;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;314
234;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;SANTA;21808;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;300
235;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;SANTA;21808;Fibra Óptica;Residencial;BW >= 200 Mbps;204800;N.A.;25
236;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;SANTA;21808;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;2
237;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;SANTA;21808;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;1
238;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;SANTA;21808;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;5
239;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;SANTA;21808;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;12
240;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SANTA;SANTA;21808;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;53
241;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SIHUAS;CASHAPAMPA;21904;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
242;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SIHUAS;SIHUAS;21901;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;3
243;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;SIHUAS;SIHUAS;21901;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
244;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;YUNGAY;MANCOS;22003;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;1
245;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;YUNGAY;MANCOS;22003;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
246;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;YUNGAY;MATACOTO;22004;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;2
247;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;YUNGAY;RANRAHIRCA;22006;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;1
248;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;YUNGAY;YUNGAY;22001;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;10
249;20240617;202306;AMERICA MOVIL PERU S.A.C.;ANCASH;YUNGAY;YUNGAY;22001;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;12
250;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;ABANCAY;ABANCAY;30101;Fibra Óptica;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;5
251;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;ABANCAY;ABANCAY;30101;Fibra Óptica;Comercial;BW >= 200 Mbps;204800;N.A.;1
252;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;ABANCAY;ABANCAY;30101;Fibra Óptica;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;3
253;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;ABANCAY;ABANCAY;30101;Fibra Óptica;Residencial;30 Mbps <= BW < 50 Mbps;30720;51200;69
254;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;ABANCAY;ABANCAY;30101;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;344
255;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;ABANCAY;ABANCAY;30101;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;224
256;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;ABANCAY;ABANCAY;30101;Fibra Óptica;Residencial;BW >= 200 Mbps;204800;N.A.;40
257;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;ABANCAY;ABANCAY;30101;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;16
258;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;ABANCAY;ABANCAY;30101;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;193
259;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;ABANCAY;CURAHUASI;30104;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;1
260;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;ABANCAY;TAMBURCO;30109;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
261;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;ABANCAY;TAMBURCO;30109;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;7
262;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;30201;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;22
263;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;ANDAHUAYLAS;SANTA MARIA DE CHICMO;30215;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
264;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;ANDAHUAYLAS;TALAVERA;30216;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
265;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;AYMARAES;COTARUSE;30406;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;2
266;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;CHINCHEROS;CHINCHEROS;30601;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;10
267;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;COTABAMBAS;CHALLHUAHUACHO;30506;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;2
268;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;COTABAMBAS;CHALLHUAHUACHO;30506;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
269;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;COTABAMBAS;CHALLHUAHUACHO;30506;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;2
270;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;COTABAMBAS;COYLLURQUI;30503;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
271;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;COTABAMBAS;MARA;30505;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;1
272;20240617;202306;AMERICA MOVIL PERU S.A.C.;APURIMAC;COTABAMBAS;TAMBOBAMBA;30501;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
273;20240617;202306;AMERICA MOVIL PERU S.A.C.;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;40102;Cablemódem;Comercial;8 Mbps <= BW < 16 Mbps;8192;16384;3
274;20240617;202306;AMERICA MOVIL PERU S.A.C.;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;40102;Cablemódem;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;1
275;20240617;202306;AMERICA MOVIL PERU S.A.C.;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;40102;Cablemódem;Comercial;30 Mbps <= BW < 50 Mbps;30720;51200;3
276;20240617;202306;AMERICA MOVIL PERU S.A.C.;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;40102;Cablemódem;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;17
277;20240617;202306;AMERICA MOVIL PERU S.A.C.;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;40102;Cablemódem;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;12
278;20240617;202306;AMERICA MOVIL PERU S.A.C.;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;40102;Cablemódem;Comercial;BW >= 200 Mbps;204800;N.A.;4
279;20240617;202306;AMERICA MOVIL PERU S.A.C.;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;40102;Cablemódem;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;15
280;20240617;202306;AMERICA MOVIL PERU S.A.C.;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;40102;Cablemódem;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;375
281;20240617;202306;AMERICA MOVIL PERU S.A.C.;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;40102;Cablemódem;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;151
282;20240617;202306;AMERICA MOVIL PERU S.A.C.;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;40102;Cablemódem;Residencial;30 Mbps <= BW < 50 Mbps;30720;51200;1136
283;20240617;202306;AMERICA MOVIL PERU S.A.C.;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;40102;Cablemódem;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;2847
284;20240617;202306;AMERICA MOVIL PERU S.A.C.;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;40102;Cablemódem;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;2013
